update,kind,reward,rate,terminal_time_min,steps,episodes,step_avg_reward,step_avg_rate,combo_id,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT
2,train,nan,nan,nan,nan,0,0.4859989285469055,0.971997857093811,228,30,0.2,0.83,5,5,6,6.0
3,train,nan,nan,nan,nan,0,0.4852554500102997,0.9705109000205994,228,30,0.2,0.83,5,5,6,6.0
4,train,nan,nan,nan,nan,0,0.4854903221130371,0.9709806442260742,228,30,0.2,0.83,5,5,6,6.0
5,train,nan,nan,nan,nan,0,0.48692068457603455,0.9738413691520691,228,30,0.2,0.83,5,5,6,6.0
5,eval,40944.19765625,7.10836763381958,5760.0,nan,1,nan,nan,228,30,0.2,0.83,5,5,6,6.0,eval
6,train,nan,nan,nan,nan,0,0.4942914843559265,0.988582968711853,228,30,0.2,0.83,5,5,6,6.0
7,train,nan,nan,nan,nan,0,0.4834926724433899,0.9669853448867798,228,30,0.2,0.83,5,5,6,6.0
8,train,nan,nan,nan,nan,0,0.4858457148075104,0.9716914296150208,228,30,0.2,0.83,5,5,6,6.0
9,train,nan,nan,nan,nan,0,0.49086928367614746,0.9817385673522949,228,30,0.2,0.83,5,5,6,6.0
10,train,nan,nan,nan,nan,0,0.4993557929992676,0.9987115859985352,228,30,0.2,0.83,5,5,6,6.0
10,eval,45172.128125,7.842383480072021,5760.0,nan,1,nan,nan,228,30,0.2,0.83,5,5,6,6.0,eval
11,train,nan,nan,nan,nan,0,0.5040063858032227,1.0080127716064453,228,30,0.2,0.83,5,5,6,6.0
12,train,nan,nan,nan,nan,0,0.49550557136535645,0.9910111427307129,228,30,0.2,0.83,5,5,6,6.0
13,train,nan,nan,nan,nan,0,0.49858278036117554,0.9971655607223511,228,30,0.2,0.83,5,5,6,6.0
14,train,nan,nan,nan,nan,0,0.49482354521751404,0.9896470904350281,228,30,0.2,0.83,5,5,6,6.0
15,train,nan,nan,nan,nan,0,0.4876202940940857,0.9752405881881714,228,30,0.2,0.83,5,5,6,6.0
15,eval,45409.89453125,7.883662223815918,5760.0,nan,1,nan,nan,228,30,0.2,0.83,5,5,6,6.0,eval
16,train,nan,nan,nan,nan,0,0.5047165155410767,1.0094330310821533,228,30,0.2,0.83,5,5,6,6.0
17,train,nan,nan,nan,nan,0,0.5012292861938477,1.0024585723876953,228,30,0.2,0.83,5,5,6,6.0
18,train,nan,nan,nan,nan,0,0.4871698021888733,0.9743396043777466,228,30,0.2,0.83,5,5,6,6.0
19,train,nan,nan,nan,nan,0,0.4964429438114166,0.9928858876228333,228,30,0.2,0.83,5,5,6,6.0
20,train,nan,nan,nan,nan,0,0.49141111969947815,0.9828222393989563,228,30,0.2,0.83,5,5,6,6.0
20,eval,45514.35390625,7.901797676086426,5760.0,nan,1,nan,nan,228,30,0.2,0.83,5,5,6,6.0,eval
21,train,nan,nan,nan,nan,0,0.49919062852859497,0.9983812570571899,228,30,0.2,0.83,5,5,6,6.0
22,train,nan,nan,nan,nan,0,0.4984248876571655,0.996849775314331,228,30,0.2,0.83,5,5,6,6.0
23,train,nan,nan,nan,nan,0,0.48987308144569397,0.9797461628913879,228,30,0.2,0.83,5,5,6,6.0
24,train,nan,nan,nan,nan,0,0.5037199258804321,1.0074398517608643,228,30,0.2,0.83,5,5,6,6.0
25,train,nan,nan,nan,nan,0,0.4984072148799896,0.9968144297599792,228,30,0.2,0.83,5,5,6,6.0
25,eval,46110.64453125,8.005320072174072,5760.0,nan,1,nan,nan,228,30,0.2,0.83,5,5,6,6.0,eval
26,train,nan,nan,nan,nan,0,0.4995224177837372,0.9990448355674744,228,30,0.2,0.83,5,5,6,6.0
27,train,nan,nan,nan,nan,0,0.49126386642456055,0.9825277328491211,228,30,0.2,0.83,5,5,6,6.0
28,train,nan,nan,nan,nan,0,0.5049739480018616,1.0099478960037231,228,30,0.2,0.83,5,5,6,6.0
29,train,nan,nan,nan,nan,0,0.4930744767189026,0.9861489534378052,228,30,0.2,0.83,5,5,6,6.0
30,train,nan,nan,nan,nan,0,0.5018272995948792,1.0036545991897583,228,30,0.2,0.83,5,5,6,6.0
30,eval,45728.54140625,7.938982772827148,5760.0,nan,1,nan,nan,228,30,0.2,0.83,5,5,6,6.0,eval
31,train,nan,nan,nan,nan,0,0.49787577986717224,0.9957515597343445,228,30,0.2,0.83,5,5,6,6.0
32,train,nan,nan,nan,nan,0,0.4858938455581665,0.971787691116333,228,30,0.2,0.83,5,5,6,6.0
33,train,nan,nan,nan,nan,0,0.49170583486557007,0.9834116697311401,228,30,0.2,0.83,5,5,6,6.0
34,train,nan,nan,nan,nan,0,0.4832068383693695,0.966413676738739,228,30,0.2,0.83,5,5,6,6.0
35,train,nan,nan,nan,nan,0,0.48810601234436035,0.9762120246887207,228,30,0.2,0.83,5,5,6,6.0
35,eval,45609.57734375,7.918329429626465,5760.0,nan,1,nan,nan,228,30,0.2,0.83,5,5,6,6.0,eval
36,train,nan,nan,nan,nan,0,0.4916621148586273,0.9833242297172546,228,30,0.2,0.83,5,5,6,6.0
37,train,nan,nan,nan,nan,0,0.5000847578048706,1.0001695156097412,228,30,0.2,0.83,5,5,6,6.0
38,train,nan,nan,nan,nan,0,0.4923076927661896,0.9846153855323792,228,30,0.2,0.83,5,5,6,6.0
39,train,nan,nan,nan,nan,0,0.49195361137390137,0.9839072227478027,228,30,0.2,0.83,5,5,6,6.0
40,train,nan,nan,nan,nan,0,0.49923160672187805,0.9984632134437561,228,30,0.2,0.83,5,5,6,6.0
40,eval,46228.82421875,8.025837612152099,5760.0,nan,1,nan,nan,228,30,0.2,0.83,5,5,6,6.0,eval
41,train,nan,nan,nan,nan,0,0.49608731269836426,0.9921746253967285,228,30,0.2,0.83,5,5,6,6.0
42,train,nan,nan,nan,nan,0,0.4886191487312317,0.9772382974624634,228,30,0.2,0.83,5,5,6,6.0
43,train,nan,nan,nan,nan,0,0.4933736026287079,0.9867472052574158,228,30,0.2,0.83,5,5,6,6.0
44,train,nan,nan,nan,nan,0,0.4968029260635376,0.9936058521270752,228,30,0.2,0.83,5,5,6,6.0
45,train,nan,nan,nan,nan,0,0.49812567234039307,0.9962513446807861,228,30,0.2,0.83,5,5,6,6.0
45,eval,46806.215625,8.126079177856445,5760.0,nan,1,nan,nan,228,30,0.2,0.83,5,5,6,6.0,eval
46,train,nan,nan,nan,nan,0,0.5028355717658997,1.0056711435317993,228,30,0.2,0.83,5,5,6,6.0
47,train,nan,nan,nan,nan,0,0.5002402067184448,1.0004804134368896,228,30,0.2,0.83,5,5,6,6.0
48,train,nan,nan,nan,nan,0,0.5080270767211914,1.0160541534423828,228,30,0.2,0.83,5,5,6,6.0
49,train,nan,nan,nan,nan,0,0.5103533864021301,1.0207067728042603,228,30,0.2,0.83,5,5,6,6.0
50,train,nan,nan,nan,nan,0,0.5048311948776245,1.009662389755249,228,30,0.2,0.83,5,5,6,6.0
50,eval,46386.65546875,8.053238773345948,5760.0,nan,1,nan,nan,228,30,0.2,0.83,5,5,6,6.0,eval
1,train,nan,nan,nan,nan,0,0.46075135469436646,0.9215027093887329,229,30,0.2,1,5,5,6,5.5
2,train,nan,nan,nan,nan,0,0.46043458580970764,0.9208691716194153,229,30,0.2,1,5,5,6,5.5
3,train,nan,nan,nan,nan,0,0.4610777795314789,0.9221555590629578,229,30,0.2,1,5,5,6,5.5
4,train,nan,nan,nan,nan,0,0.4653780460357666,0.9307560920715332,229,30,0.2,1,5,5,6,5.5
5,train,nan,nan,nan,nan,0,0.45996278524398804,0.9199255704879761,229,30,0.2,1,5,5,6,5.5
5,eval,42820.034375,7.43403377532959,5760.0,nan,1,nan,nan,229,30,0.2,1,5,5,6,5.5,eval
6,train,nan,nan,nan,nan,0,0.462624192237854,0.925248384475708,229,30,0.2,1,5,5,6,5.5
7,train,nan,nan,nan,nan,0,0.45588505268096924,0.9117701053619385,229,30,0.2,1,5,5,6,5.5
8,train,nan,nan,nan,nan,0,0.4573540687561035,0.914708137512207,229,30,0.2,1,5,5,6,5.5
9,train,nan,nan,nan,nan,0,0.46615222096443176,0.9323044419288635,229,30,0.2,1,5,5,6,5.5
10,train,nan,nan,nan,nan,0,0.4652690291404724,0.9305380582809448,229,30,0.2,1,5,5,6,5.5
10,eval,42740.16484375,7.420167446136475,5760.0,nan,1,nan,nan,229,30,0.2,1,5,5,6,5.5,eval
11,train,nan,nan,nan,nan,0,0.465667724609375,0.93133544921875,229,30,0.2,1,5,5,6,5.5
12,train,nan,nan,nan,nan,0,0.4628102779388428,0.9256205558776855,229,30,0.2,1,5,5,6,5.5
13,train,nan,nan,nan,nan,0,0.4657914936542511,0.9315829873085022,229,30,0.2,1,5,5,6,5.5
14,train,nan,nan,nan,nan,0,0.4628189504146576,0.9256379008293152,229,30,0.2,1,5,5,6,5.5
15,train,nan,nan,nan,nan,0,0.45967134833335876,0.9193426966667175,229,30,0.2,1,5,5,6,5.5
15,eval,42785.15,7.42797737121582,5760.0,nan,1,nan,nan,229,30,0.2,1,5,5,6,5.5,eval
16,train,nan,nan,nan,nan,0,0.47041067481040955,0.9408213496208191,229,30,0.2,1,5,5,6,5.5
17,train,nan,nan,nan,nan,0,0.45858442783355713,0.9171688556671143,229,30,0.2,1,5,5,6,5.5
18,train,nan,nan,nan,nan,0,0.4603865146636963,0.9207730293273926,229,30,0.2,1,5,5,6,5.5
19,train,nan,nan,nan,nan,0,0.4586421251296997,0.9172842502593994,229,30,0.2,1,5,5,6,5.5
20,train,nan,nan,nan,nan,0,0.4572707712650299,0.9145415425300598,229,30,0.2,1,5,5,6,5.5
20,eval,42889.3015625,7.446059322357177,5760.0,nan,1,nan,nan,229,30,0.2,1,5,5,6,5.5,eval
21,train,nan,nan,nan,nan,0,0.464506596326828,0.929013192653656,229,30,0.2,1,5,5,6,5.5
22,train,nan,nan,nan,nan,0,0.4622560739517212,0.9245121479034424,229,30,0.2,1,5,5,6,5.5
23,train,nan,nan,nan,nan,0,0.4648233652114868,0.9296467304229736,229,30,0.2,1,5,5,6,5.5
24,train,nan,nan,nan,nan,0,0.45926591753959656,0.9185318350791931,229,30,0.2,1,5,5,6,5.5
25,train,nan,nan,nan,nan,0,0.4656311273574829,0.9312622547149658,229,30,0.2,1,5,5,6,5.5
25,eval,43014.66796875,7.467824172973633,5760.0,nan,1,nan,nan,229,30,0.2,1,5,5,6,5.5,eval
26,train,nan,nan,nan,nan,0,0.4614812433719635,0.922962486743927,229,30,0.2,1,5,5,6,5.5
27,train,nan,nan,nan,nan,0,0.4586419463157654,0.9172838926315308,229,30,0.2,1,5,5,6,5.5
28,train,nan,nan,nan,nan,0,0.4607357978820801,0.9214715957641602,229,30,0.2,1,5,5,6,5.5
29,train,nan,nan,nan,nan,0,0.46554699540138245,0.9310939908027649,229,30,0.2,1,5,5,6,5.5
30,train,nan,nan,nan,nan,0,0.4589771628379822,0.9179543256759644,229,30,0.2,1,5,5,6,5.5
30,eval,42896.825,7.447365570068359,5760.0,nan,1,nan,nan,229,30,0.2,1,5,5,6,5.5,eval
31,train,nan,nan,nan,nan,0,0.46322378516197205,0.9264475703239441,229,30,0.2,1,5,5,6,5.5
32,train,nan,nan,nan,nan,0,0.4652443528175354,0.9304887056350708,229,30,0.2,1,5,5,6,5.5
33,train,nan,nan,nan,nan,0,0.4633259177207947,0.9266518354415894,229,30,0.2,1,5,5,6,5.5
34,train,nan,nan,nan,nan,0,0.4607798457145691,0.9215596914291382,229,30,0.2,1,5,5,6,5.5
35,train,nan,nan,nan,nan,0,0.46301430463790894,0.9260286092758179,229,30,0.2,1,5,5,6,5.5
35,eval,42825.1921875,7.434929275512696,5760.0,nan,1,nan,nan,229,30,0.2,1,5,5,6,5.5,eval
36,train,nan,nan,nan,nan,0,0.46849027276039124,0.9369805455207825,229,30,0.2,1,5,5,6,5.5
37,train,nan,nan,nan,nan,0,0.46219509840011597,0.9243901968002319,229,30,0.2,1,5,5,6,5.5
38,train,nan,nan,nan,nan,0,0.46403878927230835,0.9280775785446167,229,30,0.2,1,5,5,6,5.5
39,train,nan,nan,nan,nan,0,0.4606895446777344,0.9213790893554688,229,30,0.2,1,5,5,6,5.5
40,train,nan,nan,nan,nan,0,0.45693445205688477,0.9138689041137695,229,30,0.2,1,5,5,6,5.5
40,eval,42892.56875,7.4466265678405765,5760.0,nan,1,nan,nan,229,30,0.2,1,5,5,6,5.5,eval
41,train,nan,nan,nan,nan,0,0.46429362893104553,0.9285872578620911,229,30,0.2,1,5,5,6,5.5
42,train,nan,nan,nan,nan,0,0.4662556052207947,0.9325112104415894,229,30,0.2,1,5,5,6,5.5
43,train,nan,nan,nan,nan,0,0.46473270654678345,0.9294654130935669,229,30,0.2,1,5,5,6,5.5
44,train,nan,nan,nan,nan,0,0.4645439386367798,0.9290878772735596,229,30,0.2,1,5,5,6,5.5
45,train,nan,nan,nan,nan,0,0.4634208083152771,0.9268416166305542,229,30,0.2,1,5,5,6,5.5
45,eval,42904.31171875,7.4486652374267575,5760.0,nan,1,nan,nan,229,30,0.2,1,5,5,6,5.5,eval
46,train,nan,nan,nan,nan,0,0.4603426456451416,0.9206852912902832,229,30,0.2,1,5,5,6,5.5
47,train,nan,nan,nan,nan,0,0.468222975730896,0.936445951461792,229,30,0.2,1,5,5,6,5.5
48,train,nan,nan,nan,nan,0,0.4627731740474701,0.9255463480949402,229,30,0.2,1,5,5,6,5.5
49,train,nan,nan,nan,nan,0,0.4618235230445862,0.9236470460891724,229,30,0.2,1,5,5,6,5.5
50,train,nan,nan,nan,nan,0,0.46273505687713623,0.9254701137542725,229,30,0.2,1,5,5,6,5.5
50,eval,42840.8890625,7.4376543998718265,5760.0,nan,1,nan,nan,229,30,0.2,1,5,5,6,5.5,eval
1,train,nan,nan,nan,nan,0,0.49428802728652954,0.9885760545730591,230,30,0.2,1,5,5,6,6.0
2,train,nan,nan,nan,nan,0,0.48803091049194336,0.9760618209838867,230,30,0.2,1,5,5,6,6.0
3,train,nan,nan,nan,nan,0,0.5032520294189453,1.0065040588378906,230,30,0.2,1,5,5,6,6.0
4,train,nan,nan,nan,nan,0,0.503068208694458,1.006136417388916,230,30,0.2,1,5,5,6,6.0
5,train,nan,nan,nan,nan,0,0.5037990808486938,1.0075981616973877,230,30,0.2,1,5,5,6,6.0
5,eval,46688.38515625,8.105622482299804,5760.0,nan,1,nan,nan,230,30,0.2,1,5,5,6,6.0,eval
6,train,nan,nan,nan,nan,0,0.5019679069519043,1.0039358139038086,230,30,0.2,1,5,5,6,6.0
7,train,nan,nan,nan,nan,0,0.49759960174560547,0.9951992034912109,230,30,0.2,1,5,5,6,6.0
8,train,nan,nan,nan,nan,0,0.4941641092300415,0.988328218460083,230,30,0.2,1,5,5,6,6.0
9,train,nan,nan,nan,nan,0,0.4968276023864746,0.9936552047729492,230,30,0.2,1,5,5,6,6.0
10,train,nan,nan,nan,nan,0,0.5101727247238159,1.0203454494476318,230,30,0.2,1,5,5,6,6.0
10,eval,46913.67109375,8.144734573364257,5760.0,nan,1,nan,nan,230,30,0.2,1,5,5,6,6.0,eval
11,train,nan,nan,nan,nan,0,0.50223708152771,1.00447416305542,230,30,0.2,1,5,5,6,6.0
12,train,nan,nan,nan,nan,0,0.5004306435585022,1.0008612871170044,230,30,0.2,1,5,5,6,6.0
13,train,nan,nan,nan,nan,0,0.5071147084236145,1.014229416847229,230,30,0.2,1,5,5,6,6.0
14,train,nan,nan,nan,nan,0,0.502938449382782,1.005876898765564,230,30,0.2,1,5,5,6,6.0
15,train,nan,nan,nan,nan,0,0.5047293901443481,1.0094587802886963,230,30,0.2,1,5,5,6,6.0
15,eval,46611.784375,8.092323875427246,5760.0,nan,1,nan,nan,230,30,0.2,1,5,5,6,6.0,eval
16,train,nan,nan,nan,nan,0,0.49932506680488586,0.9986501336097717,230,30,0.2,1,5,5,6,6.0
17,train,nan,nan,nan,nan,0,0.5038740634918213,1.0077481269836426,230,30,0.2,1,5,5,6,6.0
18,train,nan,nan,nan,nan,0,0.5045399069786072,1.0090798139572144,230,30,0.2,1,5,5,6,6.0
19,train,nan,nan,nan,nan,0,0.4944952726364136,0.9889905452728271,230,30,0.2,1,5,5,6,6.0
20,train,nan,nan,nan,nan,0,0.49711623787879944,0.9942324757575989,230,30,0.2,1,5,5,6,6.0
20,eval,46353.1140625,8.047415733337402,5760.0,nan,1,nan,nan,230,30,0.2,1,5,5,6,6.0,eval
21,train,nan,nan,nan,nan,0,0.498068630695343,0.996137261390686,230,30,0.2,1,5,5,6,6.0
22,train,nan,nan,nan,nan,0,0.5064861178398132,1.0129722356796265,230,30,0.2,1,5,5,6,6.0
23,train,nan,nan,nan,nan,0,0.5048143863677979,1.0096287727355957,230,30,0.2,1,5,5,6,6.0
24,train,nan,nan,nan,nan,0,0.5072838664054871,1.0145677328109741,230,30,0.2,1,5,5,6,6.0
25,train,nan,nan,nan,nan,0,0.502621591091156,1.005243182182312,230,30,0.2,1,5,5,6,6.0
25,eval,46713.771875,8.110029792785644,5760.0,nan,1,nan,nan,230,30,0.2,1,5,5,6,6.0,eval
26,train,nan,nan,nan,nan,0,0.5003594160079956,1.0007188320159912,230,30,0.2,1,5,5,6,6.0
27,train,nan,nan,nan,nan,0,0.4958263039588928,0.9916526079177856,230,30,0.2,1,5,5,6,6.0
28,train,nan,nan,nan,nan,0,0.5022884607315063,1.0045769214630127,230,30,0.2,1,5,5,6,6.0
29,train,nan,nan,nan,nan,0,0.5078347325325012,1.0156694650650024,230,30,0.2,1,5,5,6,6.0
30,train,nan,nan,nan,nan,0,0.5106788873672485,1.021357774734497,230,30,0.2,1,5,5,6,6.0
30,eval,46755.90703125,8.117345237731934,5760.0,nan,1,nan,nan,230,30,0.2,1,5,5,6,6.0,eval
31,train,nan,nan,nan,nan,0,0.5056486129760742,1.0112972259521484,230,30,0.2,1,5,5,6,6.0
32,train,nan,nan,nan,nan,0,0.5051649808883667,1.0103299617767334,230,30,0.2,1,5,5,6,6.0
33,train,nan,nan,nan,nan,0,0.4916691184043884,0.9833382368087769,230,30,0.2,1,5,5,6,6.0
34,train,nan,nan,nan,nan,0,0.49448561668395996,0.9889712333679199,230,30,0.2,1,5,5,6,6.0
35,train,nan,nan,nan,nan,0,0.5034964680671692,1.0069929361343384,230,30,0.2,1,5,5,6,6.0
35,eval,45952.52421875,7.977868843078613,5760.0,nan,1,nan,nan,230,30,0.2,1,5,5,6,6.0,eval
36,train,nan,nan,nan,nan,0,0.49838194251060486,0.9967638850212097,230,30,0.2,1,5,5,6,6.0
37,train,nan,nan,nan,nan,0,0.5061062574386597,1.0122125148773193,230,30,0.2,1,5,5,6,6.0
38,train,nan,nan,nan,nan,0,0.5028001070022583,1.0056002140045166,230,30,0.2,1,5,5,6,6.0
39,train,nan,nan,nan,nan,0,0.5010887384414673,1.0021774768829346,230,30,0.2,1,5,5,6,6.0
40,train,nan,nan,nan,nan,0,0.49262726306915283,0.9852545261383057,230,30,0.2,1,5,5,6,6.0
40,eval,45315.48515625,7.8672717094421385,5760.0,nan,1,nan,nan,230,30,0.2,1,5,5,6,6.0,eval
41,train,nan,nan,nan,nan,0,0.5003055930137634,1.0006111860275269,230,30,0.2,1,5,5,6,6.0
42,train,nan,nan,nan,nan,0,0.49664780497550964,0.9932956099510193,230,30,0.2,1,5,5,6,6.0
43,train,nan,nan,nan,nan,0,0.49830472469329834,0.9966094493865967,230,30,0.2,1,5,5,6,6.0
44,train,nan,nan,nan,nan,0,0.5050495862960815,1.010099172592163,230,30,0.2,1,5,5,6,6.0
45,train,nan,nan,nan,nan,0,0.4993268847465515,0.998653769493103,230,30,0.2,1,5,5,6,6.0
45,eval,46509.3265625,8.07453556060791,5760.0,nan,1,nan,nan,230,30,0.2,1,5,5,6,6.0,eval
46,train,nan,nan,nan,nan,0,0.4919843077659607,0.9839686155319214,230,30,0.2,1,5,5,6,6.0
47,train,nan,nan,nan,nan,0,0.4998352825641632,0.9996705651283264,230,30,0.2,1,5,5,6,6.0
48,train,nan,nan,nan,nan,0,0.5052484273910522,1.0104968547821045,230,30,0.2,1,5,5,6,6.0
49,train,nan,nan,nan,nan,0,0.4967675805091858,0.9935351610183716,230,30,0.2,1,5,5,6,6.0
50,train,nan,nan,nan,nan,0,0.5041009187698364,1.0082018375396729,230,30,0.2,1,5,5,6,6.0
50,eval,46505.18125,8.073816299438477,5760.0,nan,1,nan,nan,230,30,0.2,1,5,5,6,6.0,eval
1,train,nan,nan,nan,nan,0,0.45317065715789795,0.9063413143157959,231,30,0.3,0.33,5,5,6,5.5
2,train,nan,nan,nan,nan,0,0.45511001348495483,0.9102200269699097,231,30,0.3,0.33,5,5,6,5.5
3,train,nan,nan,nan,nan,0,0.4538955092430115,0.907791018486023,231,30,0.3,0.33,5,5,6,5.5
4,train,nan,nan,nan,nan,0,0.4499552845954895,0.899910569190979,231,30,0.3,0.33,5,5,6,5.5
5,train,nan,nan,nan,nan,0,0.449964314699173,0.899928629398346,231,30,0.3,0.33,5,5,6,5.5
5,eval,42328.18828125,7.34864387512207,5760.0,nan,1,nan,nan,231,30,0.3,0.33,5,5,6,5.5,eval
6,train,nan,nan,nan,nan,0,0.4556247293949127,0.9112494587898254,231,30,0.3,0.33,5,5,6,5.5
7,train,nan,nan,nan,nan,0,0.4563697278499603,0.9127394556999207,231,30,0.3,0.33,5,5,6,5.5
8,train,nan,nan,nan,nan,0,0.45406264066696167,0.9081252813339233,231,30,0.3,0.33,5,5,6,5.5
9,train,nan,nan,nan,nan,0,0.4568943381309509,0.9137886762619019,231,30,0.3,0.33,5,5,6,5.5
10,train,nan,nan,nan,nan,0,0.4551664888858795,0.910332977771759,231,30,0.3,0.33,5,5,6,5.5
10,eval,42239.08359375,7.333174133300782,5760.0,nan,1,nan,nan,231,30,0.3,0.33,5,5,6,5.5,eval
11,train,nan,nan,nan,nan,0,0.45564013719558716,0.9112802743911743,231,30,0.3,0.33,5,5,6,5.5
12,train,nan,nan,nan,nan,0,0.4594848155975342,0.9189696311950684,231,30,0.3,0.33,5,5,6,5.5
13,train,nan,nan,nan,nan,0,0.44446080923080444,0.8889216184616089,231,30,0.3,0.33,5,5,6,5.5
14,train,nan,nan,nan,nan,0,0.45955806970596313,0.9191161394119263,231,30,0.3,0.33,5,5,6,5.5
15,train,nan,nan,nan,nan,0,0.4510895609855652,0.9021791219711304,231,30,0.3,0.33,5,5,6,5.5
15,eval,42125.784375,7.3135041236877445,5760.0,nan,1,nan,nan,231,30,0.3,0.33,5,5,6,5.5,eval
16,train,nan,nan,nan,nan,0,0.4507955014705658,0.9015910029411316,231,30,0.3,0.33,5,5,6,5.5
17,train,nan,nan,nan,nan,0,0.46010124683380127,0.9202024936676025,231,30,0.3,0.33,5,5,6,5.5
18,train,nan,nan,nan,nan,0,0.45374614000320435,0.9074922800064087,231,30,0.3,0.33,5,5,6,5.5
19,train,nan,nan,nan,nan,0,0.4589322507381439,0.9178645014762878,231,30,0.3,0.33,5,5,6,5.5
20,train,nan,nan,nan,nan,0,0.4596230983734131,0.9192461967468262,231,30,0.3,0.33,5,5,6,5.5
20,eval,42276.64609375,7.33969554901123,5760.0,nan,1,nan,nan,231,30,0.3,0.33,5,5,6,5.5,eval
21,train,nan,nan,nan,nan,0,0.45287325978279114,0.9057465195655823,231,30,0.3,0.33,5,5,6,5.5
22,train,nan,nan,nan,nan,0,0.44903379678726196,0.8980675935745239,231,30,0.3,0.33,5,5,6,5.5
23,train,nan,nan,nan,nan,0,0.4591650664806366,0.9183301329612732,231,30,0.3,0.33,5,5,6,5.5
24,train,nan,nan,nan,nan,0,0.4570194482803345,0.914038896560669,231,30,0.3,0.33,5,5,6,5.5
25,train,nan,nan,nan,nan,0,0.463448703289032,0.926897406578064,231,30,0.3,0.33,5,5,6,5.5
25,eval,42284.0421875,7.34097957611084,5760.0,nan,1,nan,nan,231,30,0.3,0.33,5,5,6,5.5,eval
26,train,nan,nan,nan,nan,0,0.4594725966453552,0.9189451932907104,231,30,0.3,0.33,5,5,6,5.5
27,train,nan,nan,nan,nan,0,0.458659827709198,0.917319655418396,231,30,0.3,0.33,5,5,6,5.5
28,train,nan,nan,nan,nan,0,0.4553855061531067,0.9107710123062134,231,30,0.3,0.33,5,5,6,5.5
29,train,nan,nan,nan,nan,0,0.4624084532260895,0.924816906452179,231,30,0.3,0.33,5,5,6,5.5
30,train,nan,nan,nan,nan,0,0.4582677483558655,0.916535496711731,231,30,0.3,0.33,5,5,6,5.5
30,eval,42233.23984375,7.332159614562988,5760.0,nan,1,nan,nan,231,30,0.3,0.33,5,5,6,5.5,eval
31,train,nan,nan,nan,nan,0,0.4567320942878723,0.9134641885757446,231,30,0.3,0.33,5,5,6,5.5
32,train,nan,nan,nan,nan,0,0.45288729667663574,0.9057745933532715,231,30,0.3,0.33,5,5,6,5.5
33,train,nan,nan,nan,nan,0,0.4592823386192322,0.9185646772384644,231,30,0.3,0.33,5,5,6,5.5
34,train,nan,nan,nan,nan,0,0.44785788655281067,0.8957157731056213,231,30,0.3,0.33,5,5,6,5.5
35,train,nan,nan,nan,nan,0,0.46083182096481323,0.9216636419296265,231,30,0.3,0.33,5,5,6,5.5
35,eval,42209.9796875,7.328121566772461,5760.0,nan,1,nan,nan,231,30,0.3,0.33,5,5,6,5.5,eval
36,train,nan,nan,nan,nan,0,0.45159435272216797,0.9031887054443359,231,30,0.3,0.33,5,5,6,5.5
37,train,nan,nan,nan,nan,0,0.45259130001068115,0.9051826000213623,231,30,0.3,0.33,5,5,6,5.5
38,train,nan,nan,nan,nan,0,0.45545870065689087,0.9109174013137817,231,30,0.3,0.33,5,5,6,5.5
39,train,nan,nan,nan,nan,0,0.45736631751060486,0.9147326350212097,231,30,0.3,0.33,5,5,6,5.5
40,train,nan,nan,nan,nan,0,0.46404314041137695,0.9280862808227539,231,30,0.3,0.33,5,5,6,5.5
40,eval,42498.87265625,7.378276348114014,5760.0,nan,1,nan,nan,231,30,0.3,0.33,5,5,6,5.5,eval
41,train,nan,nan,nan,nan,0,0.4621673822402954,0.9243347644805908,231,30,0.3,0.33,5,5,6,5.5
42,train,nan,nan,nan,nan,0,0.4583362936973572,0.9166725873947144,231,30,0.3,0.33,5,5,6,5.5
43,train,nan,nan,nan,nan,0,0.45873209834098816,0.9174641966819763,231,30,0.3,0.33,5,5,6,5.5
44,train,nan,nan,nan,nan,0,0.46554896235466003,0.9310979247093201,231,30,0.3,0.33,5,5,6,5.5
45,train,nan,nan,nan,nan,0,0.4500587284564972,0.9001174569129944,231,30,0.3,0.33,5,5,6,5.5
45,eval,42484.3734375,7.375759410858154,5760.0,nan,1,nan,nan,231,30,0.3,0.33,5,5,6,5.5,eval
46,train,nan,nan,nan,nan,0,0.457937628030777,0.915875256061554,231,30,0.3,0.33,5,5,6,5.5
47,train,nan,nan,nan,nan,0,0.4508034884929657,0.9016069769859314,231,30,0.3,0.33,5,5,6,5.5
48,train,nan,nan,nan,nan,0,0.4590752124786377,0.9181504249572754,231,30,0.3,0.33,5,5,6,5.5
49,train,nan,nan,nan,nan,0,0.4524943232536316,0.9049886465072632,231,30,0.3,0.33,5,5,6,5.5
50,train,nan,nan,nan,nan,0,0.45898768305778503,0.9179753661155701,231,30,0.3,0.33,5,5,6,5.5
50,eval,42306.57265625,7.344891166687011,5760.0,nan,1,nan,nan,231,30,0.3,0.33,5,5,6,5.5,eval
1,train,nan,nan,nan,nan,0,0.4916379749774933,0.9832759499549866,232,30,0.3,0.33,5,5,6,6.0
2,train,nan,nan,nan,nan,0,0.48901596665382385,0.9780319333076477,232,30,0.3,0.33,5,5,6,6.0
3,train,nan,nan,nan,nan,0,0.49269309639930725,0.9853861927986145,232,30,0.3,0.33,5,5,6,6.0
